0.944333,0.036907,-0.083154,-4.348117,-1.021363,0.074698,,
1.029708,0.071717,-0.034205,-5.7509,-3.45674,5.361949,,
1.012633,0.025303,0.005331,-2.594638,-2.482589,-7.195272,,
0.976586,0.056246,-0.013496,3.016495,4.336467,8.666481,,
1.052475,0.081386,0.063693,-0.139767,-0.534287,0.735604,,
1.01453,0.025303,-0.005965,-1.893246,-1.508438,-1.247115,,
0.955716,0.050444,0.027923,2.6658,-1.021363,4.701043,,
0.974689,-0.019176,0.018509,-3.646725,-4.430891,2.718324,,
1.016428,0.042708,0.050515,4.068583,-5.892117,-6.534366,,
0.989866,0.027237,0.02604,-0.490463,7.258919,4.701043,,
1.006942,0.092989,0.009096,0.91232,2.388165,6.683762,,
0.925361,-0.024978,-0.032322,-2.594638,0.439864,-0.586208,,
0.944333,0.089122,-0.019144,4.419279,-3.943815,-2.568928,,
0.94623,-0.046251,0.031688,2.6658,-6.866268,-1.908021,,
0.987969,-0.001771,-0.022909,0.561625,5.310618,-2.568928,,
0.995558,0.069783,0.007214,7.224845,6.284769,0.074698,,
1.020222,0.052378,0.063693,6.172758,2.875241,6.022856,,
0.927258,0.058179,-0.011613,-3.997421,8.720146,9.327387,,
0.986072,0.011766,0.014744,0.210929,-4.430891,-9.177991,,
0.915875,0.033039,-0.036087,1.263016,-0.047212,-1.247115,,
1.018325,0.004031,-0.043618,0.91232,8.23307,-0.586208,,
0.974689,0.042708,-0.034205,-1.54255,0.439864,2.718324,,
0.915875,0.033039,0.029805,-4.348117,-4.430891,-1.247115,,
0.972791,0.038841,0.003448,3.717887,-1.021363,3.37923,,
0.934847,0.036907,-0.017261,-1.54255,-3.45674,8.005575,,
0.976586,0.009832,-0.007848,0.561625,2.388165,-2.568928,,
0.999353,0.056246,-0.026674,-5.049508,1.414014,-4.551647,,
0.942436,0.060113,-0.000317,0.210929,3.849392,0.735604,,
0.94623,0.091056,0.027923,-2.594638,-1.508438,-3.89074,,
0.974689,0.009832,0.080637,-2.594638,5.310618,3.37923,,
1.006942,-0.042383,0.016627,-3.997421,-1.995513,4.701043,,
0.982278,0.004031,0.050515,4.769974,-0.534287,2.718324,,
0.968997,-0.017242,0.059928,3.367191,2.875241,6.022856,,
1.01453,0.104593,-0.039853,-6.452292,-0.047212,-3.89074,,
0.995558,0.106527,0.050515,-1.191854,-2.969664,1.396511,,
0.951922,0.015634,0.010979,0.561625,-2.969664,-3.89074,,
0.972791,0.089122,-0.004082,2.315104,-1.021363,9.327387,,
1.003147,0.009832,0.035453,1.613712,-5.892117,-9.177991,,
0.989866,0.065915,-0.085036,1.613712,-2.482589,-9.838898,,
1.006942,0.11813,0.009096,-1.191854,7.258919,3.37923,,
0.951922,0.040774,0.010979,-0.490463,-5.405041,1.396511,,
0.989866,0.046576,-0.028557,-3.296029,-0.047212,4.040136,,
1.046783,0.056246,-0.024791,1.263016,6.284769,9.327387,,
0.974689,-0.013374,-0.000317,1.263016,-5.405041,6.022856,,
1.042989,0.050444,0.050515,0.561625,3.849392,2.057417,,
0.984175,0.075584,0.02604,0.210929,2.875241,-0.586208,,
0.98038,0.007898,-0.015378,5.471366,-3.45674,-3.89074,,
1.012633,-0.040449,0.018509,-3.296029,-1.995513,4.040136,,
0.98038,0.054312,-0.004082,-0.139767,-6.866268,8.005575,,
1.024017,0.015634,0.014744,-0.490463,0.926939,-2.568928,,
1.022119,0.079452,-0.032322,-1.191854,-1.508438,1.396511,,
1.063858,0.094923,-0.047383,-2.243942,2.875241,1.396511,,
1.01453,0.073651,-0.030439,0.561625,-1.508438,5.361949,,
0.961408,0.007898,0.009096,2.315104,0.926939,0.074698,,
1.024017,0.060113,0.016627,-5.7509,3.362316,-3.89074,,
1.065756,0.060113,0.010979,-3.997421,1.414014,0.735604,,
0.978483,0.033039,0.065576,-3.997421,0.926939,3.37923,,
0.986072,0.019502,-0.039853,-1.893246,-0.047212,-1.247115,,
1.005044,0.077518,-0.054914,0.91232,-1.021363,9.988294,,
0.959511,0.089122,-0.03797,4.419279,-3.45674,0.735604,,
0.972791,0.054312,0.06181,-0.841159,1.414014,0.074698,,
0.965203,0.056246,-0.011613,-0.841159,-1.508438,6.683762,,
1.039194,0.054312,-0.039853,-3.646725,5.310618,-8.517085,,
1.006942,0.034973,0.052397,4.419279,-6.379192,8.005575,,
0.961408,0.015634,0.027923,3.016495,3.362316,4.701043,,
1.020222,0.058179,-0.019144,-5.400204,3.849392,1.396511,,
0.984175,-0.040449,-0.017261,3.717887,-1.508438,-0.586208,,
0.995558,-0.007573,-0.00973,-0.490463,-4.430891,2.718324,,
1.010736,0.000163,-0.004082,0.210929,-0.047212,3.37923,,
1.029708,0.075584,0.007214,1.263016,4.336467,6.683762,,
1.04868,0.050444,-0.011613,8.627628,7.258919,0.735604,,
1.060064,-0.026912,-0.017261,0.91232,2.388165,-3.229834,,
0.940539,0.092989,-0.051149,-0.139767,0.439864,-0.586208,,
0.959511,0.062047,-0.013496,-0.841159,5.310618,0.074698,,
0.970894,0.021436,-0.047383,1.964408,-6.866268,3.37923,,
1.006942,0.056246,0.001566,6.874149,0.439864,-3.89074,,
1.00125,0.007898,0.06181,3.717887,-0.047212,4.040136,,
1.031605,0.019502,0.031688,0.561625,1.414014,2.057417,,
1.01453,0.034973,-0.03797,-1.54255,5.797693,0.735604,,
1.033503,0.031105,0.024157,-3.296029,3.849392,1.396511,,
0.970894,0.019502,-0.004082,0.210929,-0.534287,2.718324,,
0.997455,0.050444,0.005331,5.471366,-2.482589,4.701043,,
0.950025,-0.042383,0.063693,5.471366,3.362316,1.396511,,
1.00125,0.042708,0.037336,-0.490463,-0.047212,1.396511,,
1.04868,0.065915,0.050515,-3.296029,-1.995513,-1.908021,,
1.065756,0.025303,-0.090684,-1.54255,1.90109,5.361949,,
1.005044,0.0137,0.029805,2.315104,-3.943815,1.396511,,
0.982278,0.017568,0.022275,-1.191854,8.23307,-3.229834,,
0.993661,0.04851,-0.053031,3.717887,1.414014,8.005575,,
1.00125,0.11813,-0.000317,-0.139767,0.926939,-3.89074,,
1.025914,0.017568,-0.017261,3.016495,-0.047212,6.022856,,
0.965203,0.000163,-0.024791,1.263016,0.439864,0.074698,,
1.029708,0.038841,-0.024791,1.613712,0.926939,0.074698,,
1.0354,0.029171,-0.00973,0.561625,0.926939,-1.247115,,
1.016428,0.085254,-0.022909,-1.191854,-6.379192,5.361949,,
1.067653,0.025303,-0.0022,0.561625,-8.814569,-1.247115,,
0.950025,0.052378,-0.032322,1.964408,1.414014,1.396511,,
0.953819,0.040774,-0.060562,1.964408,2.875241,-0.586208,,
0.978483,0.007898,0.027923,0.210929,2.388165,1.396511,,
1.003147,-0.024978,0.033571,3.016495,-1.508438,0.074698,,
1.012633,0.050444,-0.004082,4.419279,2.388165,-2.568928,,
0.974689,0.027237,0.078754,3.016495,0.439864,6.683762,,
1.022119,0.077518,0.02604,-3.296029,-0.534287,-2.568928,,
1.016428,0.005964,0.02604,1.613712,-0.047212,2.718324,,
0.993661,0.042708,-0.013496,-4.348117,0.926939,4.701043,,
1.010736,0.04851,0.042984,3.016495,8.23307,-3.89074,,
0.978483,0.067849,0.010979,-0.139767,4.336467,7.344668,,
0.957614,0.079452,-0.00973,3.717887,7.258919,0.074698,,
0.959511,-0.013374,-0.041735,3.717887,0.439864,-2.568928,,
1.020222,0.011766,-0.000317,4.769974,0.439864,5.361949,,
0.986072,0.056246,-0.004082,-1.893246,5.797693,2.057417,,
1.054372,0.058179,0.073106,1.964408,-1.995513,6.022856,,
1.01453,0.025303,0.016627,2.6658,2.388165,-9.177991,,
1.024017,0.034973,-0.000317,-0.490463,-7.353343,1.396511,,
0.944333,0.046576,0.020392,-0.841159,2.875241,-1.247115,,
0.923464,-0.048184,-0.007848,3.016495,-0.047212,-1.908021,,
0.991764,0.094923,0.050515,-3.646725,-1.021363,6.022856,,
1.027811,0.062047,0.010979,4.419279,3.362316,-1.247115,,
1.084728,0.172279,-0.030439,3.367191,1.90109,4.040136,,
1.008839,0.062047,-0.017261,-0.139767,-2.969664,8.005575,,
0.978483,0.040774,-0.028557,-2.243942,0.926939,0.074698,,
1.006942,0.050444,0.010979,4.769974,-0.534287,-0.586208,,
1.06955,0.036907,0.027923,5.12067,1.414014,-1.908021,,
0.984175,0.08332,-0.015378,-0.139767,-1.021363,6.022856,,
1.113186,0.0137,-0.011613,0.210929,4.336467,-3.89074,,
1.00125,-0.019176,-0.03797,-1.191854,2.875241,-6.534366,,
0.976586,0.038841,0.003448,0.210929,0.439864,12.631919,,
1.016428,0.060113,-0.011613,0.91232,-3.45674,4.701043,,
0.986072,0.065915,-0.051149,-3.997421,-0.047212,-3.89074,,
1.041092,0.0137,-0.005965,-0.841159,1.414014,-2.568928,,
0.984175,0.019502,-0.013496,4.068583,-1.021363,-1.247115,,
1.012633,0.04851,-0.036087,-0.490463,2.388165,0.074698,,
1.037297,0.063981,-0.030439,5.471366,-4.430891,-4.551647,,
1.005044,0.042708,0.048632,-3.997421,1.414014,-2.568928,,
1.029708,0.015634,0.027923,1.964408,4.336467,-0.586208,,
1.003147,0.029171,-0.0022,2.6658,-10.762871,-3.89074,,
0.991764,0.056246,0.022275,1.613712,0.926939,6.683762,,
1.067653,0.063981,-0.032322,0.210929,3.362316,8.005575,,
0.959511,0.005964,-0.09445,4.068583,2.875241,-3.229834,,
0.997455,0.073651,0.086285,1.263016,-4.430891,-1.247115,,
0.968997,0.050444,-0.0022,4.068583,-0.534287,3.37923,,
0.925361,0.025303,-0.036087,3.016495,3.849392,4.701043,,
0.931052,0.019502,0.088168,0.561625,4.336467,4.040136,,
1.00125,0.038841,-0.03797,-1.191854,0.439864,8.666481,,
1.041092,0.015634,-0.005965,-1.54255,-1.508438,3.37923,,
1.006942,0.025303,0.027923,0.561625,-6.379192,3.37923,,
1.056269,0.040774,0.031688,-0.490463,0.926939,5.361949,,
1.033503,0.005964,0.024157,0.210929,2.875241,-7.195272,,
0.950025,0.0137,0.010979,3.717887,3.362316,5.361949,,
0.968997,-0.011441,-0.032322,2.315104,1.414014,-3.89074,,
0.963305,0.120064,-0.013496,0.561625,-0.047212,-1.908021,,
0.993661,0.056246,-0.005965,3.016495,-2.969664,8.005575,,
0.93295,0.036907,0.020392,1.613712,-2.482589,4.701043,,
0.942436,0.046576,0.007214,1.263016,2.388165,2.057417,,
0.993661,0.065915,-0.00973,3.016495,1.90109,8.005575,,
0.987969,0.062047,0.009096,-6.452292,1.414014,-4.551647,,
0.987969,0.029171,-0.005965,1.613712,3.362316,4.701043,,
1.018325,-0.028846,-0.064327,-4.698812,-6.866268,-1.247115,,
1.016428,-0.024978,0.020392,-3.997421,4.823542,13.292826,,
1.060064,0.044642,-0.054914,0.210929,1.414014,0.735604,,
1.086625,0.052378,-0.022909,-2.594638,-9.78872,-3.89074,,
1.006942,0.021436,-0.056797,1.613712,-8.327494,2.057417,,
1.016428,-0.011441,0.003448,-6.452292,-0.047212,8.005575,,
0.982278,-0.001771,0.009096,1.964408,-0.534287,2.057417,,
1.075242,-0.001771,-0.005965,7.224845,0.926939,0.074698,,
1.027811,0.036907,0.033571,3.016495,6.284769,-5.212553,,
0.965203,0.033039,-0.013496,2.315104,9.694297,-2.568928,,
0.965203,-0.017242,-0.005965,-0.490463,4.336467,-1.908021,,
1.00125,0.034973,-0.004082,3.367191,2.388165,-1.247115,,
0.999353,0.021436,0.046749,0.210929,-2.969664,-0.586208,,
0.98038,0.017568,-0.015378,-2.243942,1.90109,3.37923,,
1.016428,0.000163,-0.058679,-0.139767,0.926939,5.361949,,
1.054372,0.060113,0.073106,1.613712,2.388165,4.701043,,
1.105597,0.044642,0.039219,2.6658,0.439864,-0.586208,,
1.01453,0.085254,-0.005965,6.874149,-1.508438,3.37923,,
1.077139,0.031105,0.009096,-2.243942,6.771844,-3.89074,,
1.003147,0.056246,-0.047383,-6.101596,1.414014,13.292826,,
1.029708,0.058179,0.056162,3.016495,-5.405041,1.396511,,
0.955716,0.036907,0.018509,-0.490463,-2.969664,0.735604,,
0.989866,0.081386,-0.056797,4.419279,1.414014,0.074698,,
0.968997,-0.007573,0.024157,-1.893246,3.849392,2.057417,,
1.008839,0.038841,-0.026674,-1.191854,0.926939,10.6492,,
0.993661,0.031105,-0.004082,0.210929,-2.969664,-7.856179,,
0.951922,0.034973,0.018509,-1.191854,-1.021363,3.37923,,
1.003147,0.042708,0.012862,2.315104,-2.969664,8.005575,,
0.984175,0.062047,-0.011613,6.523453,-4.917966,11.971013,,
0.895005,0.069783,-0.043618,0.561625,1.414014,2.057417,,
0.957614,0.034973,-0.021026,-0.490463,1.90109,2.057417,,
0.955716,0.058179,-0.013496,-1.893246,2.388165,3.37923,,
0.999353,0.067849,-0.030439,1.613712,3.362316,1.396511,,
0.972791,0.002097,-0.0022,2.315104,2.875241,-3.229834,,
0.944333,0.019502,-0.077506,-2.243942,1.90109,8.666481,,
1.044886,0.023369,0.022275,2.315104,-4.917966,-1.247115,,
0.942436,0.079452,0.031688,0.210929,-1.995513,4.040136,,
0.951922,0.056246,-0.079388,3.717887,-2.969664,-6.534366,,
0.959511,0.063981,0.014744,-0.490463,-2.969664,-1.908021,,
0.986072,-0.030779,0.076872,-2.243942,-1.508438,3.37923,,
0.972791,0.129733,0.084402,3.367191,5.310618,3.37923,,
1.020222,0.071717,0.009096,-1.54255,2.875241,1.396511,,
1.01453,0.034973,-0.032322,1.613712,5.797693,1.396511,,
1.058167,0.096857,-0.021026,-5.7509,0.926939,-0.586208,,
1.003147,0.056246,-0.026674,-0.139767,1.414014,-0.586208,,
1.039194,-0.02111,-0.00973,0.91232,-1.508438,8.005575,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
