-0.021355,-0.028846,0.997488,-337.857633,-324.828336,-335.654612,,,
-0.0593,-0.050118,1.048319,-336.976425,-327.031357,-335.528725,,x,-337.3477912
0.079198,0.011766,1.010666,-337.039368,-325.331884,-336.535821,,y,-325.7347219
0.024178,0.000163,0.97113,-337.102312,-325.709545,-335.402838,,z,-335.8875029
-0.013766,0.009832,1.029493,-337.857633,-326.464866,-337.291142,,,
-0.015664,-0.023044,1.108564,-336.598764,-325.394827,-336.598764,,,
0.02987,0.036907,0.946656,-337.542916,-325.205997,-335.402838,,,
-0.021355,-0.088796,0.944773,-338.172351,-325.961318,-335.906386,,,
-0.063094,-0.011441,1.076559,-338.675898,-325.835431,-336.032273,,,
-0.02515,0.029171,0.984309,-337.165255,-327.283131,-335.276951,,,
-0.061197,-0.026912,1.037023,-337.291142,-325.646601,-335.654612,,,
-0.099142,0.004031,1.037023,-337.165255,-325.457771,-335.969329,,,
0.010898,0.077518,1.005018,-337.417029,-325.08011,-334.773404,,,
0.04315,-0.082994,0.974896,-336.913481,-325.143053,-335.654612,,,
-0.051711,0.015634,0.984309,-337.605859,-325.457771,-335.780499,,,
-0.053608,0.040774,0.959835,-336.032273,-326.213092,-335.717556,,,
-0.00428,0.021436,1.021962,-337.417029,-325.709545,-336.409934,,,
0.048842,-0.032713,1.003135,-337.039368,-325.772488,-336.221103,,,
0.010898,-0.034647,1.038906,-337.165255,-326.087205,-336.472877,,,
-0.044122,0.004031,1.021962,-337.920577,-325.08011,-335.465782,,,
-0.002383,-0.077193,1.093503,-337.920577,-326.276036,-336.409934,,,
0.010898,-0.117804,1.020079,-336.850538,-325.017166,-335.276951,,,
-0.063094,-0.005639,0.97113,-337.291142,-325.646601,-335.214008,,,
-0.019458,-0.02111,0.989957,-337.731746,-324.702449,-335.591669,,,
-0.032739,-0.034647,0.99184,-337.79469,-325.583658,-335.276951,,,
-0.07258,0.073651,0.995605,-336.787594,-326.087205,-335.906386,,,
-0.000486,-0.065589,1.033258,-337.039368,-325.26894,-336.34699,,,
-0.036533,-0.019176,0.944773,-336.472877,-325.835431,-335.906386,,,
-0.009972,0.023369,1.031375,-337.291142,-325.331884,-336.913481,,,
-0.00428,0.033039,1.035141,-338.109407,-325.709545,-336.095216,,,
0.037459,0.021436,1.023845,-337.857633,-325.709545,-336.15816,,,
-0.101039,-0.023044,1.021962,-337.291142,-325.26894,-335.025177,,,
-0.03843,-0.042383,0.984309,-337.98352,-325.457771,-336.284047,,,
-0.008075,-0.026912,0.99937,-337.291142,-325.331884,-335.780499,,,
-0.017561,-0.009507,1.057732,-337.605859,-325.709545,-335.780499,,,
0.031767,-0.015308,0.976778,-338.550011,-325.08011,-334.773404,,,
-0.009972,-0.015308,0.997488,-338.046464,-325.835431,-336.409934,,,
-0.040328,-0.019176,0.993722,-337.857633,-325.709545,-335.654612,,,
-0.074478,0.050444,1.035141,-336.913481,-326.213092,-335.402838,,,
-0.053608,-0.003705,0.989957,-337.79469,-326.150149,-335.591669,,,
-0.0593,0.000163,0.946656,-337.417029,-324.765393,-335.402838,,,
-0.030841,-0.038515,1.05585,-336.787594,-325.331884,-336.787594,,,
0.024178,0.000163,1.087855,-337.291142,-325.772488,-335.654612,,,
-0.015664,-0.001771,0.954187,-337.542916,-325.898375,-336.095216,,,
-0.011869,0.027237,0.97113,-337.354086,-326.024262,-336.095216,,,
-0.013766,-0.044317,1.031375,-337.605859,-325.26894,-335.969329,,,
0.020384,0.056246,1.021962,-336.409934,-325.143053,-335.402838,,,
-0.074478,0.054312,1.001253,-338.298238,-325.394827,-335.717556,,,
-0.03843,-0.063656,1.042671,-336.976425,-325.709545,-336.284047,,,
-0.017561,-0.030779,1.023845,-337.79469,-325.961318,-335.151064,,,
-0.055505,-0.034647,0.97113,-337.479973,-326.52781,-335.214008,,,
-0.015664,-0.013374,0.97113,-338.046464,-324.954223,-336.15816,,,
0.001411,-0.001771,1.053967,-336.913481,-325.583658,-335.969329,,,
-0.03843,-0.059788,0.989957,-337.354086,-325.583658,-335.339895,,,
0.024178,0.004031,1.003135,-337.291142,-325.961318,-335.276951,,,
-0.017561,-0.036581,1.014431,-336.976425,-325.583658,-335.780499,,,
0.003309,0.034973,1.046436,-336.284047,-325.205997,-335.843442,,,
0.037459,-0.019176,0.93536,-337.98352,-325.394827,-336.976425,,,
0.054534,-0.05592,1.018197,-337.291142,-326.087205,-336.221103,,,
0.010898,0.002097,0.974896,-337.417029,-325.394827,-335.528725,,,
-0.064991,-0.038515,1.006901,-337.102312,-325.08011,-336.032273,,,
-0.013766,-0.024978,0.948539,-337.165255,-325.772488,-335.528725,,,
-0.066889,0.015634,0.997488,-338.046464,-324.891279,-335.906386,,,
-0.002383,-0.063656,1.038906,-337.228199,-325.457771,-336.095216,,,
-0.083964,-0.050118,1.020079,-336.598764,-325.583658,-334.836347,,,
-0.023252,0.050444,0.99184,-337.417029,-326.52781,-336.409934,,,
-0.015664,0.033039,1.020079,-337.605859,-326.213092,-335.654612,,,
0.018487,-0.040449,0.956069,-337.668803,-325.205997,-336.284047,,,
-0.009972,-0.017242,1.029493,-337.605859,-325.26894,-336.15816,,,
-0.027047,0.033039,0.989957,-336.976425,-325.772488,-335.717556,,,
-0.013766,-0.032713,0.956069,-337.920577,-325.646601,-335.025177,,,
0.054534,0.054312,1.123625,-336.913481,-325.331884,-336.032273,,,
0.045048,0.015634,1.016314,-336.724651,-324.513619,-335.969329,,,
-0.000486,0.075584,0.967365,-336.787594,-325.646601,-336.15816,,,
0.037459,-0.071391,1.014431,-337.857633,-326.464866,-335.969329,,,
-0.09345,0.034973,1.025727,-338.172351,-325.457771,-336.409934,,,
-0.07258,0.000163,0.99184,-336.598764,-326.150149,-336.472877,,,
-0.03843,-0.057854,0.988074,-337.039368,-325.394827,-336.032273,,,
-0.051711,0.005964,0.961717,-338.550011,-326.087205,-335.151064,,,
-0.02515,0.004031,1.025727,-337.417029,-325.646601,-335.591669,,,
-0.017561,-0.079127,1.065263,-337.605859,-325.709545,-336.724651,,,
0.022281,-0.071391,1.035141,-337.857633,-325.709545,-336.913481,,,
-0.006177,0.005964,1.035141,-336.598764,-325.017166,-334.584573,,,
-0.057403,-0.038515,0.97113,-336.661707,-325.709545,-336.221103,,,
0.022281,-0.007573,0.950421,-336.850538,-324.765393,-335.780499,,,
-0.030841,-0.02111,1.018197,-337.291142,-325.709545,-336.535821,,,
-0.002383,0.027237,1.065263,-337.668803,-325.583658,-334.647517,,,
-0.044122,-0.069457,0.995605,-337.102312,-325.961318,-335.717556,,,
-0.002383,-0.02111,1.029493,-337.417029,-325.457771,-336.095216,,,
0.052637,0.040774,1.031375,-337.102312,-324.387732,-336.598764,,,
0.005206,0.056246,1.003135,-337.354086,-326.338979,-334.836347,,,
0.024178,0.000163,1.006901,-338.235294,-325.457771,-335.402838,,,
0.02987,0.005964,1.037023,-337.98352,-325.583658,-335.906386,,,
-0.0593,-0.036581,1.018197,-337.79469,-325.520714,-335.717556,,,
0.04315,-0.023044,1.031375,-337.354086,-324.954223,-335.276951,,,
-0.008075,0.004031,1.040788,-336.598764,-324.891279,-335.276951,,,
0.007103,0.017568,1.040788,-337.165255,-325.394827,-336.284047,,,
-0.040328,-0.024978,1.044554,-337.857633,-325.646601,-335.843442,,,
-0.019458,0.038841,0.980544,-336.787594,-326.087205,-336.221103,,,
0.060226,0.002097,1.06338,-336.913481,-325.709545,-335.528725,,,
-0.027047,-0.024978,1.072794,-337.542916,-326.150149,-336.095216,,,
0.058328,0.004031,1.016314,-337.542916,-325.583658,-336.409934,,,
-0.021355,0.000163,0.989957,-336.913481,-326.024262,-336.535821,,,
0.048842,-0.053986,1.033258,-338.424125,-325.457771,-336.284047,,,
-0.017561,-0.050118,1.006901,-338.109407,-325.835431,-335.025177,,,
-0.032739,0.004031,0.965482,-337.291142,-325.583658,-335.843442,,,
-0.036533,-0.032713,1.020079,-337.920577,-325.331884,-335.843442,,,
-0.013766,-0.046251,0.984309,-337.668803,-327.094301,-336.15816,,,
-0.040328,-0.030779,1.052084,-337.228199,-325.772488,-335.843442,,,
-0.030841,-0.038515,1.016314,-337.98352,-326.842527,-335.906386,,,
